Order,Symbol,dynamicColors_GS3_prot,mergedColors,consensus_GS3
707,LEPR,yellow,darkred,blue
708,PDE4B,yellow,darkred,blue
709,SGIP1,darkturquoise,darkturquoise,paleturquoise
710,MIR3117,blue,blue,blue
711,TCTEX1D1,blue,blue,blue
712,WDR78,darkred,darkred,blue
713,MIER1,cyan,cyan,pink
714,SLC35D1,darkorange,darkorange,pink
715,IL12RB2,black,black,yellow
716,SERBP1,mediumpurple3,mediumpurple3,darkslateblue
717,GADD45A,tan,tan,tan
718,GNG12,yellowgreen,yellowgreen,pink
719,DIRAS3,blue,blue,blue
720,ARL5AP3,grey,grey,grey
721,WLS,blue,blue,blue
722,CTBP2P8,grey,grey,grey
723,MIR1262,blue,blue,grey
724,RPE65,bisque4,bisque4,blue
725,DEPDC1,blue,blue,blue
726,LRRC7,darkturquoise,darkturquoise,blue
727,RN7SL538P,grey,grey,grey
728,PIN1P1,grey,grey,grey
729,LRRC40,blue,blue,blue
730,RN7SL242P,grey,grey,grey
731,SRSF11,yellow,darkred,blue
732,ANKRD13C,yellow,darkred,blue
733,HHLA3,turquoise,salmon,black
734,CTH,grey,grey,grey
735,PTGER3,blue,blue,grey
736,ZRANB2,darkgreen,cyan,thistle2
737,MIR186,yellow,darkred,pink
738,ZRANB2-AS2,blue,blue,blue
739,NEGR1,yellow,darkred,blue
740,NEGR1-IT1,grey,grey,grey
741,FPGT,blue,blue,blue
742,FPGT-TNNI3K,lightyellow,bisque4,blue
743,TNNI3K,blue,blue,blue
744,LRRC53,lightgreen,lightgreen,grey
745,ERICH3,tan,tan,blue
746,CRYZ,grey,grey,grey
747,TYW3,darkorange,darkorange,grey60
748,SLC44A5,lightyellow,bisque4,blue
749,RNU6-503P,grey,grey,grey
750,ACADM,blue,blue,blue
751,RABGGTB,mediumpurple3,mediumpurple3,darkslateblue
752,MSH4,lightcyan,darkorange,darkorange
753,ST6GALNAC3,darkgreen,cyan,blue
754,TPI1P1,brown,brown,turquoise
755,ST6GALNAC5,ivory,ivory,grey
756,MIR7156,turquoise,salmon,black
757,PIGK,purple,midnightblue,greenyellow
758,AK5,darkolivegreen,darkolivegreen,grey
759,RNU7-8P,grey,grey,grey
760,ZZZ3,tan,tan,tan
761,USP33,blue,blue,blue
762,FAM73A,blue,blue,blue
763,NSRP1P1,tan,tan,blue
764,HSPE1P25,yellow,darkred,blue
765,NEXN,tan,tan,tan
766,FUBP1,saddlebrown,cyan,pink
767,DNAJB4,darkorange,darkorange,darkorange
768,GIPC2,grey,grey,grey
769,PTGFR,grey60,grey60,cyan
770,IFI44L,yellow,darkred,blue
771,IFI44,yellow,darkred,blue
772,ADGRL4,royalblue,royalblue,blue
773,ADGRL2,lightgreen,lightgreen,darkgreen
774,HNRNPA3P14,cyan,cyan,grey
775,ST13P20,grey,grey,grey
776,LINC01361,grey,grey,blue
777,TTLL7,yellow,darkred,blue
778,TTLL7-IT1,steelblue,steelblue,grey
779,PRKACB,yellow,darkred,blue
780,SAMD13,blue,blue,blue
781,UOX,grey,grey,grey
782,DNASE2B,grey,grey,grey
783,RPF1,paleturquoise,mediumpurple3,thistle1
784,GNG5,cyan,cyan,pink
785,SPATA1,yellow,darkred,blue
786,CTBS,yellow,darkred,blue
787,SSX2IP,blue,blue,blue
788,LPAR3,grey,grey,grey
789,WDR63,grey,grey,grey
790,SYDE2,yellow,darkred,blue
791,C1orf52,darkorange,darkorange,darkorange
792,BCL10,cyan,cyan,pink
793,DDAH1,yellowgreen,yellowgreen,yellowgreen
794,CYR61,darkgrey,darkgrey,darkturquoise
795,ZNHIT6,tan,tan,tan
796,COL24A1,grey,grey,turquoise
797,ODF2L,yellow,darkred,blue
798,MIR7856,blue,blue,grey
799,CLCA4,violet,violet,grey
800,SH3GLB1,yellowgreen,yellowgreen,tan
801,HS2ST1,blue,blue,blue
802,LINC01140,greenyellow,greenyellow,green
803,LMO4,midnightblue,midnightblue,greenyellow
804,PKN2-AS1,yellow,darkred,blue
805,PKN2,tan,tan,tan
806,RNU6-125P,grey,grey,grey
807,TCEB1P19,lightyellow,bisque4,blue
808,GTF2B,blue,blue,greenyellow
809,KYAT3,blue,blue,blue
810,RBMXL1,yellowgreen,yellowgreen,pink
811,GBP3,grey,grey,grey
812,GBP1,grey60,grey60,grey
813,PTGES3P1,grey,grey,tan
814,GBP2,grey60,grey60,cyan
815,GBP4,floralwhite,floralwhite,grey
816,GBP1P1,grey,grey,grey
817,LRRC8B,darkturquoise,darkturquoise,darkgreen
818,LRRC8C,darkturquoise,darkturquoise,pink
819,LRRC8D,plum1,plum1,grey
820,GEMIN8P4,brown,brown,green
821,ZNF326,tan,tan,tan
822,PHKA1P1,grey,grey,grey
823,ZNF644,tan,tan,tan
824,HFM1,yellow,darkred,blue
825,CDC7,blue,blue,blue
826,TGFBR3,grey60,grey60,cyan
827,RN7SL653P,grey,grey,grey
828,EPHX4,yellow,darkred,blue
829,LPCAT2BP,darkorange2,darkorange2,yellow
830,SETSIP,grey,grey,blue
831,BTBD8,purple,midnightblue,greenyellow
832,PRKAR1AP1,grey,grey,grey
833,GLMN,blue,blue,blue
834,RPAP2,skyblue3,skyblue,grey60
835,EVI5,yellow,darkred,blue
836,HMGB3P9,royalblue,royalblue,pink
837,RNU4-59P,grey,grey,blue
838,RPL5,plum2,plum2,mediumpurple3
839,FAM69A,cyan,cyan,pink
840,SNORA66,red,black,yellow
841,MTF2,yellow,darkred,blue
842,TMED5,saddlebrown,cyan,pink
843,CCDC18,royalblue,royalblue,grey60
844,CCDC18-AS1,darkslateblue,darkslateblue,grey
845,DR1,blue,blue,blue
846,FNBP1L,cyan,cyan,pink
847,BCAR3,lightcyan,darkorange,green
848,MIR760,turquoise,salmon,yellow
849,DNTTIP2,tan,tan,tan
850,GCLM,yellow,darkred,blue
851,ABCA4,turquoise,salmon,grey
852,ARHGAP29,yellow,darkred,cyan
853,ABCD3,blue,blue,blue
854,F3,blue,blue,blue
855,LINC01057,grey,grey,grey
856,SLC44A3,darkgrey,darkgrey,thistle2
857,CNN3,cyan,cyan,pink
858,ALG14,blue,blue,blue
859,TMEM56,cyan,cyan,thistle2
860,TMEM56-RWDD3,blue,blue,blue
861,RWDD3,blue,blue,blue
862,EEF1A1P11,grey,grey,grey
863,RPL7P9,blue,blue,blue
864,PTBP2,blue,blue,blue
865,DPYD,blue,blue,blue
866,DPYD-IT1,grey,grey,grey
867,MIR137HG,darkgreen,cyan,pink
868,SNX7,yellow,darkred,blue
869,PLPPR5,darkgreen,cyan,pink
870,PLPPR4,ivory,ivory,grey
871,PALMD,darkslateblue,darkslateblue,cyan
872,FRRS1,grey,grey,grey
873,AGL,blue,blue,blue
874,SLC35A3,yellow,darkred,blue
875,MFSD14A,blue,blue,blue
876,SASS6,yellow,darkred,blue
877,TRMT13,paleturquoise,mediumpurple3,darkslateblue
878,LRRC39,lightyellow,bisque4,blue
879,DBT,darkgreen,cyan,pink
880,RTCA-AS1,blue,blue,blue
881,RTCA,purple,midnightblue,greenyellow
882,MIR553,grey,grey,grey
883,CDC14A,darkgreen,cyan,pink
884,BCAS2P2,yellow,darkred,blue
885,GPR88,grey,grey,grey
886,VCAM1,grey60,grey60,cyan
887,EXTL2,purple,midnightblue,greenyellow
888,SLC30A7,yellow,darkred,blue
889,DPH5,paleturquoise,mediumpurple3,darkslateblue
890,S1PR1,yellowgreen,yellowgreen,yellowgreen
891,RPSAP19,grey,grey,grey
892,OLFM3,blue,blue,blue
893,COL11A1,grey60,grey60,cyan
894,SOD2P1,grey,grey,grey
895,RNPC3,royalblue,royalblue,tan
896,AMY2B,lightyellow,bisque4,blue
897,AMY2A,yellow,darkred,blue
898,SEPT2P1,grey,grey,grey
899,PRMT6,pink,green,lightcyan
900,NTNG1,white,white,skyblue
901,VAV3,cyan,cyan,pink
902,SLC25A24,yellow,darkred,blue
903,FAM102B,blue,blue,blue
904,HENMT1,blue,blue,blue
905,PRPF38B,paleturquoise,mediumpurple3,darkslateblue
906,STXBP3,blue,blue,blue
907,GPSM2,yellow,darkred,pink
908,CLCC1,darkred,darkred,blue
909,WDR47,plum1,plum1,sienna3
910,TAF13,purple,midnightblue,greenyellow
911,TMEM167B,mediumpurple3,mediumpurple3,darkslateblue
912,C1orf194,grey,grey,grey
913,KIAA1324,black,black,yellow
914,SARS,pink,green,lightcyan
915,CELSR2,black,black,yellow
916,PSRC1,turquoise,salmon,yellow
917,MYBPHL,maroon,maroon,grey
918,SORT1,turquoise,salmon,black
919,PSMA5,purple,midnightblue,greenyellow
920,SYPL2,grey,grey,grey
921,ATXN7L2,lightsteelblue1,lightsteelblue1,yellow
922,CYB561D1,turquoise,salmon,turquoise
923,AMIGO1,salmon,salmon,black
924,GPR61,brown,brown,turquoise
925,GNAI3,saddlebrown,cyan,pink
926,AMPD2,green,green,turquoise
927,GSTM4,green,green,turquoise
928,GSTM2,green,green,lightcyan
929,GSTM5,grey,grey,grey
930,GSTM3,black,black,grey
931,CSF1,darkgrey,darkgrey,yellow
932,AHCYL1,yellowgreen,yellowgreen,pink
933,STRIP1,salmon,salmon,black
934,SLC6A17,salmon,salmon,black
935,KCNC4-AS1,turquoise,salmon,grey
936,KCNC4,red,black,yellow
937,RBM15,turquoise,salmon,green
938,LAMTOR5-AS1,blue,blue,grey
939,SLC16A4,lightcyan,darkorange,grey60
940,LAMTOR5,grey,grey,greenyellow
941,KCNA2,salmon,salmon,yellow
942,KCNA3,turquoise,salmon,yellow
943,CD53,magenta,magenta,grey
944,LRIF1,darkorange,darkorange,darkorange
945,DRAM2,magenta,magenta,darkslateblue
946,CEPT1,paleturquoise,mediumpurple3,darkslateblue
947,DENND2D,magenta,magenta,grey
948,PIFO,blue,blue,blue
949,OVGP1,lightyellow,bisque4,black
950,WDR77,green,green,lightcyan
951,ATP5F1,midnightblue,midnightblue,greenyellow
952,C1orf162,skyblue3,skyblue,grey60
953,TMIGD3,magenta,magenta,salmon
954,ADORA3,magenta,magenta,salmon
955,RAP1A,darkgreen,cyan,thistle2
956,FAM212B,turquoise,salmon,green
957,FAM212B-AS1,green,green,turquoise
958,DDX20,paleturquoise,mediumpurple3,darkslateblue
959,KCND3,lightgreen,lightgreen,darkgreen
960,KCND3-IT1,black,black,yellow
961,CTTNBP2NL,cyan,cyan,pink
962,WNT2B,grey60,grey60,cyan
963,ST7L,yellow,darkred,blue
964,CAPZA1,yellow,darkred,pink
965,MOV10,turquoise,salmon,plum2
966,RHOC,turquoise,salmon,turquoise
967,PPM1J,brown,brown,turquoise
968,SLC16A1,grey,grey,grey
969,SLC16A1-AS1,grey,grey,grey
970,LRIG2,darkturquoise,darkturquoise,grey
971,MAGI3,yellow,darkred,blue
972,PHTF1,blue,blue,blue
973,RSBN1,darkgreen,cyan,pink
974,PTPN22,yellow,darkred,blue
975,BCL2L15,yellow,darkred,blue
976,AP4B1,turquoise,salmon,green
977,DCLRE1B,green,green,turquoise
978,HIPK1-AS1,grey,grey,grey
979,HIPK1,lightgreen,lightgreen,darkgreen
980,OLFML3,magenta,magenta,salmon
981,SYT6,turquoise,salmon,yellow
982,TRIM33,yellow,darkred,blue
983,BCAS2,blue,blue,blue
984,DENND2C,yellow,darkred,blue
985,NRAS,blue,blue,blue
986,CSDE1,blue,blue,blue
987,SIKE1,blue,blue,blue
988,TSPAN2,blue,blue,blue
989,NGF,brown,brown,green
990,VANGL1,floralwhite,floralwhite,grey
991,CASQ2,grey60,grey60,cyan
992,SLC22A15,grey,grey,blue
993,ATP1A1,black,black,yellow
994,ATP1A1-AS1,grey,grey,grey
995,RNU6-817P,grey,grey,grey
996,CD58,yellow,darkred,blue
997,NAP1L4P1,yellow,darkred,grey
998,IGSF3,turquoise,salmon,black
999,PTGFRN,turquoise,salmon,black
1000,CD101,turquoise,salmon,yellow
1001,TTF2,grey,grey,grey
1002,TRIM45,brown,brown,turquoise
1003,MAN1A2,tan,tan,tan
1004,FAM46C,grey60,grey60,cyan
1005,GDAP2,yellow,darkred,blue
1006,WDR3,blue,blue,blue
1007,TBX15,grey60,grey60,cyan
1008,WARS2,blue,blue,blue
1009,RPS3AP12,blue,blue,blue
1010,GAPDHP74,lightgreen,lightgreen,yellow
1011,GAPDHP23,lightgreen,lightgreen,yellow
1012,GAPDHP58,lightgreen,lightgreen,grey
1013,GAPDHP32,lightgreen,lightgreen,yellow
1014,GAPDHP27,lightgreen,lightgreen,yellow
1015,GAPDHP33,lightgreen,lightgreen,yellow
1016,LINC00622,lightgreen,lightgreen,darkgreen
1017,ZNF697,lightgreen,lightgreen,yellow
1018,PHGDH,greenyellow,greenyellow,green
1019,NOTCH2,grey,grey,lightcyan
1020,SEC22B,blue,blue,blue
1021,NBPF8,grey,grey,grey
1022,NBPF26,grey,grey,grey
1023,RNVU1-19,grey,grey,grey
1024,LINC00623,grey,grey,lightcyan
1025,RNVU1-4,grey,grey,grey
1026,FCGR1B,magenta,magenta,salmon
1027,HIST2H2BA,grey,grey,grey
1028,HIST2H3DP1,grey,grey,grey
1029,FAM72B,grey,grey,grey
1030,SRGAP2C,grey,grey,grey
1031,EMBP1,yellow,darkred,blue
1032,RNVU1-18,grey,grey,grey
1033,FCGR1CP,darkgrey,darkgrey,grey
1034,HIST2H2BB,grey,grey,grey
1035,SRGAP2D,grey,grey,grey
1036,RNVU1-15,green,green,turquoise
1037,NBPF15,turquoise,salmon,yellow
1038,SRGAP2B,grey,grey,grey
1039,NBPF20,red,black,yellow
1040,NBPF25P,greenyellow,greenyellow,grey
1041,GPR89A,grey,grey,grey
1042,PDZK1,grey,grey,grey
1043,RNF115,lightyellow,bisque4,blue
1044,POLR3C,lightyellow,bisque4,turquoise
1045,NUDT17,brown,brown,green
1046,PIAS3,salmon,salmon,black
1047,ANKRD35,brown,brown,turquoise
1048,ITGA10,lightcyan,darkorange,grey
1049,PEX11B,midnightblue,midnightblue,lightcyan
1050,RBM8A,blue,blue,blue
1051,GNRHR2,turquoise,salmon,turquoise
1052,LIX1L,cyan,cyan,pink
1053,ANKRD34A,red,black,yellow
1054,POLR3GL,purple,midnightblue,greenyellow
1055,TXNIP,grey,grey,grey
1056,RNVU1-6,blue,blue,grey
1057,NBPF10,saddlebrown,cyan,pink
1058,NOTCH2NL,blue,blue,blue
1059,HYDIN2,turquoise,salmon,yellow
1060,NBPF12,grey,grey,grey
1061,PRKAB2,grey,grey,darkslateblue
1062,FMO5,blue,blue,blue
1063,PDIA3P1,orangered4,orangered4,grey
1064,CCT8P1,blue,blue,greenyellow
1065,RPL7AP15,grey,grey,grey60
1066,CHD1L,blue,blue,blue
1067,BCL9,black,black,yellow
1068,ACP6,grey,grey,black
1069,GJA5,grey60,grey60,cyan
1070,GPR89B,lightcyan,darkorange,grey
1071,RNVU1-7,grey,grey,grey
1072,PDE4DIPP1,grey,grey,grey
1073,NBPF11,darkred,darkred,grey
1074,ABHD17AP1,red,black,yellow
1075,RNU1-120P,grey,grey,blue
1076,MIR5087,grey,grey,grey
1077,RNU1-122P,green,green,turquoise
1078,RNVU1-1,brown,brown,grey
1079,LINC01138,grey,grey,turquoise
1080,RNVU1-2,grey,grey,grey
1081,RNU1-13P,grey,grey,grey
1082,RNVU1-3,grey,grey,grey
1083,NBPF14,blue,blue,darkslateblue
1084,NUDT4P1,blue,blue,blue
1085,PDE4DIP,grey,grey,grey
1086,NBPF9,grey,grey,grey
1087,RNU1-59P,grey,grey,grey
1088,NBPF19,grey,grey,grey
1089,LINC00869,grey,grey,grey
1090,FCGR1A,magenta,magenta,salmon
1091,HIST2H2BF,grey,grey,grey
1092,HIST2H3D,sienna3,sienna3,lightsteelblue1
1093,HIST2H4A,orangered4,orangered4,grey
1094,HIST2H2AA3,orangered4,orangered4,ivory
1095,HIST2H2BD,grey,grey,grey
1096,HIST2H2BC,darkturquoise,darkturquoise,grey
1097,HIST2H2AA4,orangered4,orangered4,ivory
1098,HIST2H4B,orangered4,orangered4,grey
1099,HIST2H2BE,turquoise,salmon,black
1100,HIST2H2AC,salmon4,salmon4,bisque4
1101,HIST2H2AB,blue,blue,blue
1102,BOLA1,navajowhite2,navajowhite2,greenyellow
1103,SV2A,salmon,salmon,black
1104,SF3B4,red,black,yellow
1105,MTMR11,lightcyan,darkorange,yellow
1106,OTUD7B,grey,grey,grey
1107,VPS45,plum1,plum1,greenyellow
1108,PLEKHO1,brown,brown,turquoise
1109,ANP32E,blue,blue,blue
1110,CA14,violet,violet,darkolivegreen
1111,APH1A,pink,green,lightcyan
1112,C1orf54,blue,blue,greenyellow
1113,CIART,grey,grey,grey
1114,MRPS21,pink,green,lightcyan
1115,PRPF3,royalblue,royalblue,tan
1116,RPRD2,orange,lightgreen,yellow
1117,TARS2,turquoise,salmon,turquoise
1118,ECM1,red,black,yellow
1119,FALEC,grey,grey,grey
1120,ADAMTSL4-AS1,grey,grey,grey
1121,RN7SL473P,grey,grey,grey
1122,RN7SL600P,yellow,darkred,blue
1123,MCL1,darkgrey,darkgrey,darkturquoise
1124,ENSA,midnightblue,midnightblue,lightcyan
1125,GOLPH3L,lightcyan,darkorange,darkorange
1126,HORMAD1,grey,grey,blue
1127,CTSS,magenta,magenta,salmon
1128,CTSK,grey,grey,grey
1129,ARNT,lightgreen,lightgreen,grey
1130,SETDB1,lightyellow,bisque4,turquoise
1131,CERS2,turquoise,salmon,turquoise
1132,FAM63A,turquoise,salmon,turquoise
1133,PRUNE1,turquoise,salmon,black
1134,BNIPL,grey,grey,grey
1135,C1orf56,brown,brown,turquoise
1136,CDC42SE1,lightsteelblue1,lightsteelblue1,grey
1137,MLLT11,pink,green,lightcyan
1138,GABPB2,grey,grey,grey
1139,SEMA6C,red,black,yellow
1140,TNFAIP8L2,magenta,magenta,salmon
1141,SCNM1,greenyellow,greenyellow,turquoise
1142,LYSMD1,grey,grey,lightcyan
1143,VPS72,pink,green,turquoise
1144,PIP5K1A,lightgreen,lightgreen,yellow
1145,PSMD4,pink,green,lightcyan
1146,ZNF687,salmon,salmon,black
1147,PI4KB,turquoise,salmon,yellow
1148,RN7SL444P,grey,grey,grey
1149,RFX5,pink,green,lightcyan
1150,SELENBP1,pink,green,lightcyan
1151,PSMB4,pink,green,lightcyan
1152,POGZ,orange,lightgreen,darkgreen
1153,CGN,lightsteelblue1,lightsteelblue1,yellow
1154,TUFT1,turquoise,salmon,green
1155,SNX27,lightgreen,lightgreen,darkgreen
1156,RNU6-1062P,grey,grey,grey
1157,CELF3,turquoise,salmon,black
1158,RIIAD1,pink,green,turquoise
1159,MRPL9,pink,green,turquoise
1160,TDRKH,turquoise,salmon,turquoise
1161,THEM4,turquoise,salmon,grey
1162,S100A10,grey60,grey60,cyan
1163,S100A11,magenta,magenta,salmon
1164,TCHH,yellow,darkred,grey
1165,FLG-AS1,grey,grey,grey
1166,S100A9,darkgrey,darkgrey,darkturquoise
1167,S100A8,darkgrey,darkgrey,darkturquoise
1168,S100A6,midnightblue,midnightblue,greenyellow
1169,S100A4,grey60,grey60,cyan
1170,S100A16,pink,green,turquoise
1171,S100A13,midnightblue,midnightblue,blue
1172,S100A1,pink,green,turquoise
1173,CHTOP,blue,blue,greenyellow
1174,SNAPIN,pink,green,turquoise
1175,ILF2,plum1,plum1,lightcyan
1176,INTS3,red,black,plum2
1177,SLC27A3,brown,brown,turquoise
1178,GATAD2B,black,black,yellow
1179,DENND4B,red,black,yellow
1180,CRTC2,turquoise,salmon,black
1181,SLC39A1,turquoise,salmon,turquoise
1182,CREB3L4,greenyellow,greenyellow,green
1183,JTB,paleturquoise,mediumpurple3,thistle1
1184,RAB13,grey,grey,grey
1185,RPS27,green,green,turquoise
1186,TPM3,green,green,turquoise
1187,RN7SL431P,grey,grey,grey
1188,C1orf43,pink,green,lightcyan
1189,UBAP2L,black,black,yellow
1190,HAX1,pink,green,lightcyan
1191,ATP8B2,turquoise,salmon,yellow
1192,RNU7-57P,yellow,darkred,blue
1193,IL6R,magenta,magenta,salmon
1194,SHE,darkslateblue,darkslateblue,grey
1195,TDRD10,turquoise,salmon,grey
1196,UBE2Q1,turquoise,salmon,green
1197,CHRNB2,salmon,salmon,black
1198,ADAR,turquoise,salmon,black
1199,KCNN3,darkolivegreen,darkolivegreen,grey
1200,PMVK,pink,green,lightcyan
1201,PBXIP1,grey,grey,grey
1202,PYGO2,red,black,green
1203,SHC1,turquoise,salmon,green
1204,CKS1B,purple,midnightblue,greenyellow
1205,FLAD1,green,green,turquoise
1206,ZBTB7B,greenyellow,greenyellow,turquoise
1207,ADAM15,turquoise,salmon,turquoise
1208,EFNA4,grey,grey,grey
1209,EFNA3,pink,green,turquoise
1210,EFNA1,greenyellow,greenyellow,green
1211,SLC50A1,brown,brown,green
1212,DPM3,pink,green,lightcyan
1213,KRTCAP2,greenyellow,greenyellow,turquoise
1214,TRIM46,salmon,salmon,black
1215,MIR92B,green,green,turquoise
1216,THBS3,turquoise,salmon,yellow
1217,MTX1,brown,brown,turquoise
1218,GBAP1,turquoise,salmon,yellow
1219,MTX1P1,tan,tan,grey
1220,GBA,green,green,turquoise
1221,FAM189B,red,black,yellow
1222,SCAMP3,salmon,salmon,black
1223,CLK2,turquoise,salmon,yellow
1224,HCN3,red,black,yellow
1225,FDPS,pink,green,lightcyan
1226,RUSC1-AS1,turquoise,salmon,green
1227,RUSC1,red,black,yellow
1228,ASH1L,lightgreen,lightgreen,darkgreen
1229,RNU6-106P,grey,grey,grey
1230,ASH1L-IT1,grey,grey,grey
1231,ASH1L-AS1,grey,grey,grey
1232,DAP3P1,greenyellow,greenyellow,green
1233,MSTO1,turquoise,salmon,turquoise
1234,YY1AP1,grey,grey,grey
1235,DAP3,plum1,plum1,blue
1236,MSTO2P,turquoise,salmon,turquoise
1237,GON4L,black,black,yellow
1238,SYT11,green,green,lightcyan
1239,RIT1,darkgreen,cyan,pink
1240,KIAA0907,grey,grey,grey60
1241,SNORA80E,grey,grey,grey
1242,ARHGEF2,salmon,salmon,black
1243,MIR6738,grey,grey,grey
1244,SSR2,green,green,turquoise
1245,UBQLN4,salmon,salmon,black
1246,LAMTOR2,pink,green,lightcyan
1247,MEX3A,brown,brown,darkorange
1248,LMNA,darkgrey,darkgrey,yellow
1249,SEMA4A,brown,brown,turquoise
1250,SLC25A44,green,green,black
1251,PMF1,pink,green,turquoise
1252,PAQR6,steelblue,steelblue,turquoise
1253,SMG5,greenyellow,greenyellow,green
1254,TMEM79,lightcyan,darkorange,green
1255,GLMP,green,green,turquoise
1256,CCT3,lightcyan,darkorange,darkorange
1257,C1orf61,blue,blue,greenyellow
1258,MIR9-1,salmon4,salmon4,bisque4
1259,MEF2D,black,black,yellow
1260,IQGAP3,red,black,black
1261,NAXE,green,green,turquoise
1262,GPATCH4,navajowhite2,navajowhite2,bisque4
1263,HAPLN2,green,green,turquoise
1264,BCAN,brown,brown,green
1265,NES,grey,grey,grey
1266,CRABP2,grey60,grey60,cyan
1267,ISG20L2,red,black,yellow
1268,RRNAD1,turquoise,salmon,turquoise
1269,MRPL24,pink,green,lightcyan
1270,HDGF,navajowhite2,navajowhite2,turquoise
1271,PRCC,salmon,salmon,black
1272,PEAR1,turquoise,salmon,yellow
1273,ARHGEF11,red,black,yellow
1274,MIR765,black,black,black
1275,ETV3,cyan,cyan,pink
1276,KIRREL,turquoise,salmon,yellow
1277,ELL2P1,yellow,darkred,blue
1278,MNDA,magenta,magenta,salmon
1279,IFI16,magenta,magenta,salmon
1280,CADM3,salmon,salmon,black
1281,RNA5SP60,turquoise,salmon,black
1282,ACKR1,grey60,grey60,yellow
1283,DUSP23,brown,brown,turquoise
1284,C1orf204,grey,grey,grey
1285,TAGLN2,grey60,grey60,cyan
1286,KCNJ10,violet,violet,grey
1287,PIGM,darkturquoise,darkturquoise,blue
1288,KCNJ9,navajowhite2,navajowhite2,bisque4
1289,IGSF8,green,green,turquoise
1290,ATP1A2,pink,green,greenyellow
1291,ATP1A4,darkred,darkred,grey
1292,CASQ1,floralwhite,floralwhite,grey
1293,PEA15,turquoise,salmon,green
1294,DCAF8,pink,green,lightcyan
1295,RPSAP18,lightgreen,lightgreen,yellow
1296,PEX19,pink,green,lightcyan
1297,COPA,lightgreen,lightgreen,yellow
1298,SUMO1P3,turquoise,salmon,turquoise
1299,NCSTN,salmon,salmon,yellow
1300,NHLH1,red,black,yellow
1301,VANGL2,turquoise,salmon,black
1302,CD84,magenta,magenta,salmon
1303,CD244,grey,grey,grey
1304,F11R,darkgrey,darkgrey,pink
1305,TSTD1,midnightblue,midnightblue,greenyellow
1306,USF1,green,green,turquoise
1307,ARHGAP30,magenta,magenta,salmon
1308,KLHDC9,green,green,turquoise
1309,PFDN2,navajowhite2,navajowhite2,greenyellow
1310,NIT1,green,green,turquoise
1311,DEDD,turquoise,salmon,black
1312,UFC1,pink,green,turquoise
1313,USP21,darkorange2,darkorange2,darkorange
1314,PPOX,pink,green,lightcyan
1315,B4GALT3,red,black,green
1316,ADAMTS4,violet,violet,turquoise
1317,NDUFS2,pink,green,turquoise
1318,FCER1G,magenta,magenta,salmon
1319,TOMM40L,brown,brown,turquoise
1320,PCP4L1,midnightblue,midnightblue,turquoise
1321,MPZ,greenyellow,greenyellow,turquoise
1322,SDHC,blue,blue,blue
1323,CFAP126,blue,blue,blue
1324,RNU6-481P,blue,blue,blue
1325,FCGR2A,darkgrey,darkgrey,salmon
