Order,Symbol,dynamicColors_GS5_prot,mergedColors,consensus_GS5
3281,CFL1P7,grey,grey,brown
3282,TOP2B,salmon,salmon,tan
3283,NGLY1,green,brown4,blue
3284,OXSM,lightcyan,lightcyan,purple
3285,LRRC3B,orangered4,orangered4,grey
3286,NEK10,darkorange,darkorange,royalblue
3287,MINOS1P3,turquoise,turquoise,brown
3288,RNU6-342P,grey,grey,grey
3289,SLC4A7,salmon,salmon,blue
3290,CMC1,tan,tan,brown
3291,AZI2,turquoise,turquoise,brown
3292,ZCWPW2,lightgreen,lightgreen,blue
3293,RBMS3,darkmagenta,darkmagenta,blue
3294,MESTP4,grey,grey,grey
3295,RBMS3-AS3,yellow,black,plum2
3296,RPS12P5,grey,grey,grey
3297,TGFBR2,magenta,magenta,cyan
3298,STT3B,turquoise,turquoise,darkorange
3299,OSBPL10,cyan,brown,pink
3300,ZNF860,turquoise,turquoise,brown
3301,GPD1L,turquoise,turquoise,floralwhite
3302,CMTM8,turquoise,turquoise,brown
3303,KRT18P15,brown,brown,grey60
3304,CMTM7,magenta,magenta,cyan
3305,CMTM6,red,darkgrey,lightcyan
3306,DYNC1LI1,tan,tan,brown
3307,CNOT10,green,brown4,blue
3308,SUGT1P2,lightyellow,brown4,tan
3309,TRIM71,thistle1,thistle1,plum2
3310,GLB1,blue,blue,green
3311,TMPPE,brown,brown,plum2
3312,CRTAP,skyblue,skyblue,blue
3313,SUSD5,blue,blue,green
3314,FBXL2,blue,blue,green
3315,UBP1,darkgreen,darkgreen,sienna3
3316,CLASP2,turquoise,turquoise,floralwhite
3317,PDCD6IP,turquoise,turquoise,brown
3318,ARPP21,royalblue,royalblue,orange
3319,MIR128-2,sienna3,sienna3,grey
3320,DCLK3,brown,brown,grey
3321,TRANK1,cyan,brown,pink
3322,EPM2AIP1,green,brown4,blue
3323,MLH1,tan,tan,purple
3324,RPL29P11,grey,grey,grey
3325,LRRFIP2,green,brown4,blue
3326,UBE2FP1,ivory,ivory,grey
3327,GOLGA4,salmon,salmon,tan
3328,TCEA1P2,grey,grey,grey
3329,RNA5SP129,skyblue3,saddlebrown,greenyellow
3330,C3orf35,grey,grey,grey
3331,ITGA9,brown,brown,plum2
3332,ITGA9-AS1,grey,grey,grey
3333,NDUFAF4P3,brown,brown,grey
3334,CTDSPL,grey,grey,grey
3335,MIR26A1,yellow,black,plum2
3336,VILL,blue,blue,green
3337,PLCD1,yellow,black,plum2
3338,DLEC1,brown,brown,plum2
3339,ACAA1,blue,blue,green
3340,MYD88,grey,grey,plum2
3341,OXSR1,green,brown4,blue
3342,SLC22A13,brown,brown,plum2
3343,SLC22A14,brown,brown,plum2
3344,XYLB,brown,brown,pink
3345,ACVR2B-AS1,pink,pink,magenta
3346,ACVR2B,grey,grey,grey
3347,EXOG,green,brown4,blue
3348,SCN5A,pink,pink,grey
3349,SCN11A,white,darkorange,blue
3350,WDR48,turquoise,turquoise,brown
3351,GORASP1,black,black,green
3352,TTC21A,brown,brown,grey
3353,CSRNP1,darkred,darkred,darkturquoise
3354,CX3CR1,magenta,magenta,cyan
3355,SLC25A38,purple,purple,plum2
3356,RPSA,blue,blue,green
3357,MOBP,skyblue,skyblue,darkmagenta
3358,MYRIP,brown,brown,plum2
3359,RNU4-56P,green,brown4,blue
3360,EIF1B-AS1,blue,blue,grey
3361,RN7SL411P,grey,grey,grey
3362,EIF1B,darkgrey,darkgrey,lightcyan
3363,ENTPD3-AS1,blue,blue,grey
3364,ENTPD3,blue,blue,green
3365,RPL14,darkorange2,darkorange2,mediumpurple3
3366,ZNF619,turquoise,turquoise,brown
3367,ZNF620,green,brown4,blue
3368,ZNF621,skyblue,skyblue,blue
3369,CTNNB1,tan,tan,brown
3370,ULK4,lightyellow,brown4,grey
3371,RN7SKP58,grey,grey,grey
3372,ATP6V0E1P2,grey,grey,grey
3373,TRAK1,brown,brown,pink
3374,RNU4-78P,grey,grey,grey
3375,CCK,lightcyan,lightcyan,purple
3376,LYZL4,grey,grey,brown
3377,VIPR1,pink,pink,magenta
3378,SEC22C,turquoise,turquoise,brown
3379,SS18L2,tan,tan,purple
3380,NKTR,lightyellow,brown4,blue
3381,ZBTB47,black,black,green
3382,HHATL,blue,blue,green
3383,CCDC13,grey,grey,grey
3384,CCDC13-AS1,purple,purple,grey
3385,HIGD1A,bisque4,bisque4,floralwhite
3386,ACKR2,magenta,magenta,cyan
3387,KRBOX1,green,brown4,blue
3388,ZNF662,darkorange,darkorange,blue
3389,FAM198A,turquoise,turquoise,brown
3390,POMGNT2,pink,pink,green
3391,SNRK,white,darkorange,royalblue
3392,RN7SL517P,grey,grey,grey
3393,SNRK-AS1,grey,grey,grey
3394,ANO10,blue,blue,green
3395,ABHD5,grey,grey,brown
3396,RNU6-367P,green,brown4,grey
3397,MIR138-1,turquoise,turquoise,grey
3398,TCAIM,salmon,salmon,blue
3399,ZNF445,brown,brown,pink
3400,ZNF852,darkolivegreen,darkolivegreen,darkred
3401,ZKSCAN7,grey,grey,grey
3402,ZNF660,grey,grey,blue
3403,MPRIPP1,grey,grey,grey
3404,ZNF197,salmon,salmon,blue
3405,ZNF197-AS1,grey,grey,grey
3406,ZNF35,red,darkgrey,darkorange
3407,ZNF502,turquoise,turquoise,brown
3408,ZNF501,turquoise,turquoise,brown
3409,KIAA1143,turquoise,turquoise,brown
3410,KIF15,salmon,salmon,tan
3411,TMEM42,blue,blue,paleturquoise
3412,ZDHHC3,pink,pink,plum2
3413,EXOSC7,lightcyan,lightcyan,purple
3414,CLEC3B,blue,blue,green
3415,CDCP1,brown,brown,plum2
3416,RPS24P8,yellow,black,darkorange2
3417,TMEM158,thistle2,thistle2,plum2
3418,LARS2,yellow,black,plum2
3419,LIMD1,brown,brown,plum2
3420,LIMD1-AS1,blue,blue,green
3421,SACM1L,darkturquoise,darkturquoise,darkgrey
3422,RN7SL145P,grey,grey,grey
3423,SLC6A20,grey60,grey60,grey60
3424,LZTFL1,green,brown4,blue
3425,FYCO1,plum2,plum2,darkslateblue
3426,CCR1,magenta,magenta,cyan
3427,CCR5,magenta,magenta,cyan
3428,LRRC2,grey,grey,grey
3429,TDGF1,royalblue,royalblue,brown
3430,ALS2CL,blue,blue,plum2
3431,TMIE,yellow,black,plum2
3432,MYL3,pink,pink,grey
3433,PTH1R,yellow,black,plum2
3434,CCDC12,palevioletred3,palevioletred3,green
3435,NBEAL2,brown,brown,plum2
3436,SETD2,skyblue3,saddlebrown,greenyellow
3437,KIF9-AS1,paleturquoise,darkolivegreen,darkred
3438,KIF9,blue,blue,green
3439,SNORD13P3,grey,grey,grey
3440,KLHL18,yellow,black,plum2
3441,PTPN23,cyan,brown,pink
3442,SCAP,black,black,plum2
3443,ELP6,greenyellow,blue,midnightblue
3444,CSPG5,tan,tan,brown
3445,SMARCC1,skyblue3,saddlebrown,greenyellow
3446,DHX30,pink,pink,magenta
3447,MAP4,plum2,plum2,darkslateblue
3448,VPS26BP1,red,darkgrey,brown
3449,CDC25A,grey,grey,grey
3450,ZNF589,green,brown4,grey
3451,FCF1P2,red,darkgrey,brown
3452,NME6,blue,blue,green
3453,SPINK8,grey,grey,grey
3454,FBXW12,grey,grey,grey
3455,PLXNB1,plum2,plum2,darkslateblue
3456,CCDC51,greenyellow,blue,green
3457,TMA7,darkorange2,darkorange2,purple
3458,SHISA5,blue,blue,green
3459,PFKFB4,yellow,black,green
3460,COL7A1,yellow,black,plum2
3461,UQCRC1,blue,blue,green
3462,SLC26A6,yellow,black,plum2
3463,CELSR3,brown,brown,plum2
3464,CELSR3-AS1,grey,grey,grey
3465,NCKIPSD,brown,brown,magenta
3466,IP6K2,purple,purple,salmon
3467,PRKAR2A,turquoise,turquoise,brown
3468,PRKAR2A-AS1,blue,blue,green
3469,SLC25A20,lightcyan,lightcyan,midnightblue
3470,ARIH2OS,blue,blue,green
3471,ARIH2,blue,blue,ivory
3472,P4HTM,blue,blue,green
3473,WDR6,yellow,black,plum2
3474,DALRD3,blue,blue,ivory
3475,MIR425,yellow,black,green
3476,NDUFAF3,blue,blue,green
3477,IMPDH2,greenyellow,blue,midnightblue
3478,QRICH1,pink,pink,magenta
3479,QARS,blue,blue,green
3480,USP19,brown,brown,plum2
3481,LAMB2,darkmagenta,darkmagenta,plum2
3482,CCDC71,blue,blue,green
3483,KLHDC8B,purple,purple,green
3484,C3orf62,darkgreen,darkgreen,greenyellow
3485,USP4,brown,brown,plum2
3486,GPX1,blue,blue,green
3487,RHOA,turquoise,turquoise,brown
3488,RHOA-IT1,grey60,grey60,grey
3489,TCTA,pink,pink,green
3490,DAG1,pink,pink,magenta
3491,BSN-AS2,grey,grey,grey
3492,BSN,cyan,brown,pink
3493,APEH,blue,blue,green
3494,MST1,blue,blue,green
3495,RNF123,brown,brown,plum2
3496,GMPPB,yellow,black,plum2
3497,IP6K1,brown,brown,plum2
3498,FAM212A,blue,blue,green
3499,UBA7,darkmagenta,darkmagenta,green
3500,TRAIP,grey,grey,grey
3501,CAMKV,pink,pink,green
3502,RN7SL217P,yellow,black,green
3503,MST1R,darkolivegreen,darkolivegreen,darkred
3504,MON1A,purple,purple,plum2
3505,RBM6,skyblue3,saddlebrown,greenyellow
3506,RBM5,grey,grey,greenyellow
3507,SEMA3F,brown,brown,plum2
3508,SLC38A3,blue,blue,green
3509,GNAI2,pink,pink,green
3510,SEMA3B-AS1,grey,grey,brown
3511,SEMA3B,blue,blue,green
3512,LSMEM2,brown,brown,plum2
3513,IFRD2,yellow,black,plum2
3514,HYAL3,purple,purple,plum2
3515,NAT6,blue,blue,ivory
3516,HYAL1,yellow,black,plum2
3517,HYAL2,grey,grey,grey
3518,TUSC2,blue,blue,green
3519,RASSF1,purple,purple,salmon
3520,RASSF1-AS1,grey,grey,grey
3521,ZMYND10,yellow,black,plum2
3522,NPRL2,purple,purple,plum2
3523,CYB561D2,greenyellow,blue,midnightblue
3524,TMEM115,purple,purple,salmon
3525,CACNA2D2,brown,brown,plum2
3526,C3orf18,blue,blue,midnightblue
3527,HEMK1,yellow,black,plum2
3528,MAPKAPK3,blue,blue,green
3529,DOCK3,cyan,brown,pink
3530,MANF,paleturquoise,darkolivegreen,darkred
3531,RBM15B,black,black,plum2
3532,DCAF1,midnightblue,midnightblue,pink
3533,RAD54L2,brown,brown,pink
3534,TEX264,blue,blue,green
3535,GRM2,yellow,black,plum2
3536,IQCF3,orangered4,orangered4,grey
3537,RRP9,blue,blue,green
3538,PARP3,pink,pink,green
3539,GPR62,orange,orange,violet
3540,PCBP4,blue,blue,green
3541,ABHD14B,blue,blue,green
3542,ABHD14A,blue,blue,green
3543,RPL29,blue,blue,salmon
3544,DUSP7,black,black,plum2
3545,POC1A,pink,pink,green
3546,ALAS1,blue,blue,green
3547,TWF2,greenyellow,blue,green
3548,PPM1M,purple,purple,plum2
3549,WDR82,yellow,black,plum2
3550,GLYCTK,blue,blue,green
3551,DNAH1,brown,brown,pink
3552,BAP1,black,black,green
3553,PHF7,white,darkorange,blue
3554,SEMA3G,darkmagenta,darkmagenta,midnightblue
3555,TNNC1,grey,grey,grey60
3556,NISCH,brown,brown,plum2
3557,STAB1,magenta,magenta,cyan
3558,NT5DC2,yellow,black,plum2
3559,SMIM4,tan,tan,purple
3560,PBRM1,lightyellow,brown4,greenyellow
3561,RNU6-856P,grey,grey,grey
3562,GNL3,salmon,salmon,tan
3563,SNORD19,green,brown4,blue
3564,SNORD69,brown,brown,grey
3565,GLT8D1,lightcyan,lightcyan,brown
3566,SPCS1,lightcyan,lightcyan,midnightblue
3567,NEK4,green,brown4,blue
3568,ITIH4,grey,grey,pink
3569,MUSTN1,floralwhite,darkgrey,greenyellow
3570,TMEM110,yellow,black,plum2
3571,MIR8064,brown,brown,plum2
3572,SFMBT1,green,brown4,greenyellow
3573,RFT1,pink,pink,magenta
3574,PRKCD,brown,brown,plum2
3575,TKT,purple,purple,salmon
3576,DCP1A,midnightblue,midnightblue,pink
3577,CACNA1D,midnightblue,midnightblue,pink
3578,CHDH,blue,blue,grey
3579,IL17RB,grey,grey,grey
3580,ACTR8,grey,grey,brown
3581,CACNA2D3,brown,brown,plum2
3582,RPS15P5,saddlebrown,saddlebrown,grey
3583,WNT5A,darkgreen,darkgreen,greenyellow
3584,ERC2,grey,grey,tan
3585,ERC2-IT1,cyan,brown,pink
3586,MIR3938,red,darkgrey,grey
3587,CCDC66,saddlebrown,saddlebrown,greenyellow
3588,FAM208A,yellowgreen,darkgrey,greenyellow
3589,ARHGEF3,grey,grey,salmon4
3590,IL17RD,violet,violet,lightcyan
3591,HESX1,darkorange,darkorange,royalblue
3592,APPL1,green,brown4,blue
3593,DNAH12,grey,grey,grey
3594,PDE12,brown4,brown4,blue
3595,ARF4,turquoise,turquoise,brown
3596,ARF4-AS1,purple,purple,salmon
3597,DENND6A,turquoise,turquoise,brown
3598,DENND6A-AS1,blue,blue,green
3599,SLMAP,saddlebrown,saddlebrown,greenyellow
3600,FLNB,brown,brown,plum2
3601,ABHD6,purple,purple,salmon
3602,RPP14,red,darkgrey,darkorange
3603,PXK,skyblue,skyblue,darkmagenta
3604,PDHB,lightcyan,lightcyan,floralwhite
3605,KCTD6,darkgrey,darkgrey,greenyellow
3606,ACOX2,purple,purple,salmon
3607,FAM107A,yellow,black,plum2
3608,FAM3D-AS1,grey,grey,grey
3609,C3orf67,turquoise,turquoise,brown
3610,C3orf67-AS1,turquoise,turquoise,brown
3611,FHIT,brown,brown,grey
3612,PTPRG,darkturquoise,darkturquoise,blue
3613,RPL10AP6,grey,grey,brown
3614,PTPRG-AS1,turquoise,turquoise,brown
3615,C3orf14,tan,tan,brown
3616,FEZF2,orangered4,orangered4,orangered4
3617,CADPS,brown,brown,magenta
3618,RN7SL863P,grey,grey,grey
3619,SYNPR,turquoise,turquoise,brown
3620,THOC7,green,brown4,blue
3621,ATXN7,darkred,darkred,sienna3
3622,PSMD6-AS2,grey,grey,grey
3623,PSMD6,turquoise,turquoise,brown
3624,PRICKLE2,thistle1,thistle1,salmon4
3625,ADAMTS9,darkred,darkred,darkturquoise
3626,ADAMTS9-AS1,royalblue,royalblue,orange
3627,ADAMTS9-AS2,grey60,grey60,grey60
3628,MAGI1,brown,brown,pink
3629,MAGI1-IT1,grey,grey,pink
3630,SLC25A26,grey,grey,midnightblue
3631,RN7SL482P,turquoise,turquoise,brown
3632,LRIG1,orange,orange,brown
3633,KBTBD8,turquoise,turquoise,brown
3634,SUCLG2,turquoise,turquoise,brown
3635,SUCLG2-AS1,grey,grey,grey
3636,FAM19A1,royalblue,royalblue,brown
3637,COPS8P2,cyan,brown,pink
3638,PSMC1P1,plum1,plum1,lightcyan1
3639,FAM19A4,royalblue,royalblue,brown
3640,EOGT,darkorange,darkorange,royalblue
3641,TMF1,salmon,salmon,tan
3642,MIR3136,turquoise,turquoise,brown
3643,UBA3,tan,tan,brown
3644,ARL6IP5,floralwhite,darkgrey,darkorange
3645,LMOD3,lightyellow,brown4,grey
3646,FRMD4B,skyblue,skyblue,darkmagenta
3647,RBM43P1,darkgreen,darkgreen,grey
3648,MITF,lightgreen,lightgreen,grey
3649,FOXP1,steelblue,ivory,pink
3650,MIR1284,red,darkgrey,grey
3651,FOXP1-IT1,grey,grey,blue
3652,EIF4E3,green,brown4,blue
3653,GPR27,grey,grey,grey
3654,LINC00877,skyblue,skyblue,darkslateblue
3655,LINC00870,blue,blue,grey
3656,RYBP,grey,grey,lightcyan
3657,SHQ1,grey,grey,grey
3658,GXYLT2,grey,grey,blue
3659,FTH1P23,plum1,plum1,grey
3660,PPP4R2,yellowgreen,darkgrey,lightcyan
3661,RNU7-19P,turquoise,turquoise,blue
3662,EBLN2,grey,grey,grey
3663,RNU2-64P,turquoise,turquoise,brown
3664,PDZRN3,grey,grey,grey
3665,RNU7-119P,grey,grey,grey
3666,CNTN3,grey,grey,grey
3667,HNRNPA3P6,plum1,plum1,purple
3668,FAM86DP,pink,pink,magenta
3669,ENPP7P2,grey,grey,grey
3670,RPL23AP49,grey,grey,grey
3671,AGGF1P3,grey,grey,grey
3672,ZNF717,red,darkgrey,blue
3673,ROBO2,royalblue,royalblue,grey
3674,RNU6-386P,grey,grey,greenyellow
3675,ROBO1,pink,pink,orange
3676,RN7SL751P,grey,grey,grey
3677,GBE1,turquoise,turquoise,brown
3678,SETP6,grey,grey,plum2
3679,CYP51A1P1,turquoise,turquoise,grey
3680,CADM2,darkturquoise,darkturquoise,darkgrey
3681,MIR5688,red,darkgrey,brown
3682,THAP12P2,green,brown4,blue
3683,LINC00506,grey,grey,grey
3684,CHMP2B,turquoise,turquoise,brown
3685,RNU6ATAC6P,salmon,salmon,grey
3686,HTR1F,red,darkgrey,grey
3687,CGGBP1,darkgrey,darkgrey,lightcyan
3688,ZNF654,brown4,brown4,lightcyan
3689,CBX5P1,grey,grey,grey
3690,C3orf38,red,darkgrey,blue
3691,ABCF2P1,white,darkorange,grey
3692,EPHA3,turquoise,turquoise,brown
3693,PROS1,green,brown4,blue
3694,ARL13B,lightyellow,brown4,blue
3695,STX19,green,brown4,blue
3696,DHFRL1,turquoise,turquoise,royalblue
3697,NSUN3,turquoise,turquoise,royalblue
3698,ARMC10P1,blue,blue,green
3699,WDR82P1,grey,grey,grey
3700,HNRNPKP4,grey,grey,green
3701,MTRNR2L12,skyblue3,saddlebrown,grey
3702,EPHA6,royalblue,royalblue,orange
3703,ARL6,turquoise,turquoise,brown
3704,CRYBG3,green,brown4,blue
3705,MINA,turquoise,turquoise,brown
3706,CLDND1,orange,orange,violet
3707,CPOX,darkgrey,darkgrey,darkorange
3708,RPL38P4,grey,grey,grey
3709,ST3GAL6-AS1,brown,brown,plum2
3710,ST3GAL6,darkgrey,darkgrey,darkorange
3711,PDLIM1P4,yellow,black,plum2
3712,DCBLD2,grey,grey,blue
3713,RNU6-26P,lightyellow,brown4,blue
3714,CMSS1,turquoise,turquoise,brown
3715,FILIP1L,lightgreen,lightgreen,greenyellow
3716,TBC1D23,floralwhite,darkgrey,darkorange
3717,NIT2,white,darkorange,royalblue
3718,TOMM70,tan,tan,brown
3719,LNP1,turquoise,turquoise,brown
3720,TMEM45A,tan,tan,purple
3721,TFG,lightgreen,lightgreen,lightcyan
3722,ABI3BP,grey60,grey60,grey60
3723,IMPG2,grey,grey,plum2
3724,SENP7,salmon,salmon,tan
3725,TRMT10C,tan,tan,purple
3726,PCNP,turquoise,turquoise,brown
3727,ZBTB11,lightgreen,lightgreen,greenyellow
3728,RNY1P12,grey,grey,grey
3729,ZBTB11-AS1,grey,grey,grey
3730,RPL24,darkorange2,darkorange2,mediumpurple3
3731,PDCL3P4,turquoise,turquoise,brown
3732,CEP97,red,darkgrey,lightcyan
3733,NXPE3,grey,grey,grey
3734,NFKBIZ,darkred,darkred,darkturquoise
3735,ALCAM,green,brown4,brown
3736,CBLB,darkturquoise,darkturquoise,blue
3737,LINC00882,blue,blue,green
3738,MTND4P16,midnightblue,midnightblue,pink
3739,MTND4LP3,cyan,brown,pink
3740,MTND3P6,cyan,brown,pink
3741,MTCO3P35,midnightblue,midnightblue,pink
3742,MTATP6P22,midnightblue,midnightblue,pink
3743,MTND6P6,red,darkgrey,grey
3744,MTCO1P35,cyan,brown,pink
3745,DUBR,lightyellow,brown4,grey
3746,BBX,lightgreen,lightgreen,greenyellow
3747,CD47,turquoise,turquoise,floralwhite
3748,IFT57,green,brown4,tan
3749,MYH15,turquoise,turquoise,brown
3750,KIAA1524,darkorange,darkorange,royalblue
3751,DZIP3,salmon,salmon,tan
3752,GUCA1C,grey,grey,brown
3753,LINC00488,royalblue,royalblue,grey60
3754,PVRL3-AS1,turquoise,turquoise,royalblue
3755,NECTIN3,royalblue,royalblue,orange
3756,PLCXD2,blue,blue,plum2
3757,PHLDB2,grey60,grey60,grey60
3758,ABHD10,tan,tan,brown
3759,TAGLN3,blue,blue,green
3760,C3orf52,grey,grey,sienna3
3761,CD200,blue,blue,green
3762,OR7E100P,grey,grey,grey
3763,ATG3,turquoise,turquoise,brown
3764,SLC35A5,tan,tan,brown
3765,CCDC80,grey60,grey60,grey60
3766,CD200R1,grey,grey,grey
3767,GTPBP8,red,darkgrey,darkorange
3768,NEPRO,turquoise,turquoise,brown
3769,BOC,brown,brown,pink
3770,CFAP44,royalblue,royalblue,orange
3771,SPICE1,lightgreen,lightgreen,greenyellow
3772,SIDT1,midnightblue,midnightblue,pink
3773,MIR4446,yellow,black,plum2
3774,RN7SL767P,plum1,plum1,lightcyan1
3775,USF3,darkturquoise,darkturquoise,darkgrey
3776,NAA50,darkgrey,darkgrey,darkorange
3777,ATP6V1A,tan,tan,brown
3778,GRAMD1C,violet,violet,yellowgreen
3779,VPS26AP1,grey,grey,blue
3780,ZDHHC23,thistle2,thistle2,salmon4
3781,CCDC191,darkorange,darkorange,royalblue
3782,QTRT2,turquoise,turquoise,brown
3783,ZBTB20,lightgreen,lightgreen,lightcyan
3784,MIR4796,tan,tan,purple
3785,GAP43,salmon4,salmon4,green
3786,LSAMP,darkturquoise,darkturquoise,darkgrey
3787,RN7SL582P,grey,grey,grey
3788,BZW1P2,plum1,plum1,lightcyan1
3789,MIR4447,grey,grey,greenyellow
3790,RNU5E-8P,green,brown4,blue
3791,IGSF11,grey,grey,grey
3792,B4GALT4,green,brown4,blue
3793,ARHGAP31,green,brown4,grey
3794,RPS26P21,grey,grey,grey
3795,TMEM39A,grey,grey,greenyellow
3796,POGLUT1,grey,grey,grey
3797,TIMMDC1,turquoise,turquoise,brown
3798,ADPRH,magenta,magenta,cyan
3799,PLA1A,grey60,grey60,grey
3800,POPDC2,grey,grey,green
3801,COX17,tan,tan,purple
3802,MAATS1,grey,grey,greenyellow
3803,GSK3B,darkturquoise,darkturquoise,darkgrey
3804,GPR156,lightyellow,brown4,grey
3805,LRRC58,brown4,brown4,lightcyan
3806,FSTL1,darkred,darkred,grey
3807,NDUFB4,lightcyan,lightcyan,midnightblue
3808,HGD,grey,grey,grey
3809,RABL3,turquoise,turquoise,brown
3810,GTF2E1,turquoise,turquoise,brown
3811,NAP1L1P3,blue,blue,green
3812,STXBP5L,green,brown4,blue
3813,MIR5682,turquoise,turquoise,brown
3814,POLQ,grey,grey,grey
3815,RPL7AP11,skyblue3,saddlebrown,greenyellow
3816,FBXO40,yellow,black,plum2
3817,HCLS1,magenta,magenta,cyan
3818,GOLGB1,salmon,salmon,tan
3819,IQCB1,turquoise,turquoise,brown
3820,EAF2,turquoise,turquoise,brown
3821,SLC15A2,violet,violet,yellowgreen
3822,CD86,magenta,magenta,cyan
3823,CCDC58,turquoise,turquoise,brown
3824,FAM162A,bisque4,bisque4,floralwhite
3825,WDR5B,red,darkgrey,brown
3826,KPNA1,darkturquoise,darkturquoise,blue
3827,PARP9,turquoise,turquoise,blue
3828,DTX3L,turquoise,turquoise,blue
3829,PARP14,turquoise,turquoise,blue
3830,HSPBAP1,pink,pink,grey
3831,DIRC2,turquoise,turquoise,brown
3832,SEMA5B,brown,brown,plum2
3833,PDIA5,grey,grey,grey
3834,SEC22A,turquoise,turquoise,brown
3835,ADCY5,brown,brown,plum2
3836,HACD2,red,darkgrey,lightcyan
3837,MYLK-AS1,yellow,black,plum2
3838,MYLK,ivory,ivory,grey
3839,MYLK-AS2,cyan,brown,grey
3840,CCDC14,green,brown4,blue
3841,KALRN,ivory,ivory,plum2
3842,MIR5002,grey,grey,grey
3843,MIR6083,grey,grey,grey
3844,RNU6-143P,grey,grey,grey
3845,UMPS,yellow,black,plum2
3846,MIR544B,grey,grey,grey
3847,ITGB5,grey,grey,grey
3848,ENO1P3,grey,grey,grey
3849,HEG1,darkmagenta,darkmagenta,grey
3850,SLC12A8,pink,pink,green
3851,ZNF148,red,darkgrey,lightcyan
3852,SNX4,turquoise,turquoise,brown
3853,OSBPL11,salmon,salmon,blue
3854,RPS3AP14,grey,grey,grey
3855,SNRPCP11,grey,grey,grey
3856,ENPP7P4,grey,grey,grey
3857,FAM86JP,grey,grey,grey
3858,ALG1L,grey,grey,grey
3859,ROPN1B,grey,grey,midnightblue
3860,SLC41A3,blue,blue,green
3861,ALDH1L1,turquoise,turquoise,grey
3862,RNU1-30P,red,darkgrey,grey
3863,ALDH1L1-AS2,blue,blue,green
3864,KLF15,darkred,darkred,grey
3865,CFAP100,yellow,black,plum2
3866,ZXDC,brown,brown,plum2
3867,TXNRD3,turquoise,turquoise,brown
3868,CHCHD6,blue,blue,green
3869,PLXNA1,brown,brown,plum2
3870,TPRA1,purple,purple,plum2
3871,MCM2,blue,blue,green
3872,PODXL2,blue,blue,green
3873,ABTB1,yellow,black,magenta
3874,MGLL,black,black,green
3875,KBTBD12,turquoise,turquoise,brown
3876,RNA5SP139,red,darkgrey,grey
3877,SEC61A1,blue,blue,green
3878,RUVBL1,purple,purple,grey
3879,RUVBL1-AS1,yellow,black,plum2
3880,EEFSEC,pink,pink,green
3881,GATA2,darkmagenta,darkmagenta,grey
3882,GATA2-AS1,grey,grey,grey
3883,RPN1,greenyellow,blue,green
3884,POU5F1P6,grey,grey,grey
3885,RAB7A,steelblue,ivory,steelblue
3886,RN7SL698P,grey,grey,grey
3887,ACAD9,blue,blue,green
3888,KIAA1257,brown,brown,pink
3889,EFCC1,black,black,green
3890,ISY1,purple,purple,salmon
3891,CNBP,turquoise,turquoise,brown
3892,COPG1,pink,pink,magenta
3893,HMCES,brown,brown,pink
3894,H1FX,navajowhite2,lightcyan1,plum2
3895,H1FX-AS1,yellow,black,plum2
3896,RPL32P3,brown,brown,plum2
3897,SNORA7B,sienna3,sienna3,lightsteelblue1
3898,EFCAB12,brown,brown,plum2
3899,MBD4,turquoise,turquoise,brown
3900,IFT122,brown,brown,plum2
3901,RHO,blue,blue,grey
3902,PLXND1,brown,brown,plum2
3903,RN7SL752P,plum1,plum1,lightcyan1
3904,TMCC1,midnightblue,midnightblue,plum2
3905,TMCC1-AS1,grey,grey,salmon
3906,TRH,yellow,black,green
3907,ALG1L2,brown,brown,grey
3908,FAM86HP,blue,blue,green
3909,COL6A4P2,grey,grey,grey
3910,PIK3R4,turquoise,turquoise,brown
3911,ATP2C1,mediumpurple3,darkolivegreen,darkred
3912,ASTE1,orange,orange,brown
3913,NEK11,green,brown4,blue
3914,NUDT16P1,pink,pink,plum2
3915,NUDT16,salmon4,salmon4,darkorange2
3916,MRPL3,turquoise,turquoise,brown
3917,SNORA58,turquoise,turquoise,brown
3918,CPNE4,cyan,brown,pink
3919,DNAJC13,lightyellow,brown4,blue
3920,ACAD11,grey,grey,grey
3921,UBA5,green,brown4,blue
3922,NPHP3,green,brown4,blue
3923,TMEM108,brown,brown,pink
3924,CDV3,salmon,salmon,tan
3925,TOPBP1,green,brown4,royalblue
